Max_length,Year,Lat,Lon,Mean,Standard Dev,Max T
2E+00,1.98E+03,5.15E+01,-5E-01,2.93120254516602E+02,3.43756439950613E-02,2.93144561767578E+02
2E+00,1.98E+03,5.15E+01,-2.5E-01,2.93140625E+02,1.52392214622174E-01,2.93248382568359E+02
2E+00,1.98E+03,5.15E+01,0E+00,2.9317594909668E+02,3.1421453371757E-01,2.93398132324219E+02
2E+00,1.98E+03,5.15E+01,2.5E-01,2.92522232055664E+02,5.38638072668378E-01,2.92903106689453E+02
2E+00,1.98E+03,5.15E+01,5E-01,2.92596527099609E+02,5.2463318067039E-01,2.92967498779297E+02
2E+00,1.98E+03,5.15E+01,7.5E-01,2.91865997314453E+02,2.30638344644831E-01,2.92029083251953E+02
2E+00,1.98E+03,5.15E+01,1E+00,2.91662109375E+02,1.7487772689013E-01,2.91785766601562E+02
1E+00,1.98E+03,5.15E+01,1.25E+00,2.91845336914062E+02,0E+00,2.91845336914062E+02
1E+00,1.98E+03,5.15E+01,1.5E+00,2.91242401123047E+02,0E+00,2.91242401123047E+02
2E+00,1.98E+03,5.125E+01,-1.5E+00,2.9232292175293E+02,7.28146487963186E-01,2.92837799072266E+02
2E+00,1.98E+03,5.125E+01,-1.25E+00,2.92496139526367E+02,5.38422280804002E-01,2.92876861572266E+02
2E+00,1.98E+03,5.125E+01,-1E+00,2.92790908813477E+02,3.40239032561288E-01,2.93031494140625E+02
2E+00,1.98E+03,5.125E+01,-7.5E-01,2.9283837890625E+02,1.89767365532059E-01,2.92972564697266E+02
2E+00,1.98E+03,5.125E+01,-5E-01,2.92882049560547E+02,1.48896386419286E-02,2.92892578125E+02
2E+00,1.98E+03,5.125E+01,-2.5E-01,2.92891571044922E+02,7.3843975989391E-02,2.92943786621094E+02
2E+00,1.98E+03,5.125E+01,0E+00,2.92916107177734E+02,1.19246584254055E-01,2.93000427246094E+02
2E+00,1.98E+03,5.125E+01,2.5E-01,2.9277507019043E+02,2.66222423080397E-01,2.92963317871094E+02
2E+00,1.98E+03,5.125E+01,5E-01,2.92640228271484E+02,4.4276174732622E-01,2.92953308105469E+02
1E+00,1.98E+03,5.125E+01,7.5E-01,2.93025909423828E+02,0E+00,2.93025909423828E+02
1E+00,1.98E+03,5.125E+01,1E+00,2.92235198974609E+02,0E+00,2.92235198974609E+02
1E+00,1.98E+03,5.125E+01,1.25E+00,2.92170257568359E+02,0E+00,2.92170257568359E+02
1E+00,1.98E+03,5.125E+01,1.5E+00,2.91284057617188E+02,0E+00,2.91284057617188E+02
2E+00,1.98E+03,5.1E+01,-1.5E+00,2.92083786010742E+02,6.4731085556802E-01,2.9254150390625E+02
2E+00,1.98E+03,5.1E+01,-1.25E+00,2.92552459716797E+02,4.12076144211985E-01,2.92843841552734E+02
2E+00,1.98E+03,5.1E+01,-1E+00,2.92075164794922E+02,2.221793035613E-01,2.92232269287109E+02
2E+00,1.98E+03,5.1E+01,-7.5E-01,2.91818450927734E+02,9.43442031050899E-02,2.91885162353516E+02
2E+00,1.98E+03,5.1E+01,-5E-01,2.9182568359375E+02,8.23893338186718E-02,2.91883941650391E+02
2E+00,1.98E+03,5.1E+01,-2.5E-01,2.91885223388672E+02,5.06679297554325E-02,2.91921051025391E+02
2E+00,1.98E+03,5.1E+01,0E+00,2.92017944335938E+02,8.6748329479062E-03,2.92024078369141E+02
2E+00,1.98E+03,5.1E+01,2.5E-01,2.91934692382812E+02,1.22871887575568E-01,2.92021575927734E+02
1E+00,1.98E+03,5.1E+01,5E-01,2.92110534667969E+02,0E+00,2.92110534667969E+02
1E+00,1.98E+03,5.1E+01,7.5E-01,2.92308685302734E+02,0E+00,2.92308685302734E+02
1E+00,1.98E+03,5.1E+01,1E+00,2.92121765136719E+02,0E+00,2.92121765136719E+02
1E+00,1.98E+03,5.1E+01,1.25E+00,2.90994354248047E+02,0E+00,2.90994354248047E+02
1E+00,1.98E+03,5.1E+01,1.5E+00,2.91311889648438E+02,0E+00,2.91311889648438E+02
1E+00,1.98E+03,5.075E+01,-1.5E+00,2.91447113037109E+02,0E+00,2.91447113037109E+02
1E+00,1.98E+03,5.075E+01,-1.25E+00,2.92010498046875E+02,0E+00,2.92010498046875E+02
0E+00,1.98E+03,5.075E+01,-1E+00,0E+00,0E+00,0E+00
0E+00,1.98E+03,5.075E+01,-7.5E-01,0E+00,0E+00,0E+00
0E+00,1.98E+03,5.075E+01,-5E-01,0E+00,0E+00,0E+00
1E+00,1.98E+03,5.075E+01,-2.5E-01,2.90681915283203E+02,0E+00,2.90681915283203E+02
1E+00,1.98E+03,5.075E+01,0E+00,2.90743041992188E+02,0E+00,2.90743041992188E+02
1E+00,1.98E+03,5.075E+01,2.5E-01,2.90956756591797E+02,0E+00,2.90956756591797E+02
1E+00,1.98E+03,5.075E+01,5E-01,2.91165008544922E+02,0E+00,2.91165008544922E+02
1E+00,1.98E+03,5.075E+01,7.5E-01,2.91405639648438E+02,0E+00,2.91405639648438E+02
1E+00,1.98E+03,5.075E+01,1E+00,2.91463745117188E+02,0E+00,2.91463745117188E+02
1E+00,1.98E+03,5.075E+01,1.25E+00,2.90894012451172E+02,0E+00,2.90894012451172E+02
2E+00,1.98E+03,5.075E+01,1.5E+00,2.92257125854492E+02,1.08308094648846E+00,2.93022979736328E+02
0E+00,1.98E+03,5.05E+01,-1.5E+00,0E+00,0E+00,0E+00
1E+00,1.98E+03,5.05E+01,-1.25E+00,2.90830108642578E+02,0E+00,2.90830108642578E+02
0E+00,1.98E+03,5.05E+01,-1E+00,0E+00,0E+00,0E+00
1E+00,1.98E+03,5.05E+01,-7.5E-01,2.90550262451172E+02,0E+00,2.90550262451172E+02
1E+00,1.98E+03,5.05E+01,-5E-01,2.90679321289062E+02,0E+00,2.90679321289062E+02
1E+00,1.98E+03,5.05E+01,-2.5E-01,2.90701141357422E+02,0E+00,2.90701141357422E+02
1E+00,1.98E+03,5.05E+01,0E+00,2.90807250976562E+02,0E+00,2.90807250976562E+02
1E+00,1.98E+03,5.05E+01,2.5E-01,2.90983520507812E+02,0E+00,2.90983520507812E+02
1E+00,1.98E+03,5.05E+01,5E-01,2.91187042236328E+02,0E+00,2.91187042236328E+02
1E+00,1.98E+03,5.05E+01,7.5E-01,2.91479461669922E+02,0E+00,2.91479461669922E+02
1E+00,1.98E+03,5.05E+01,1E+00,2.90984649658203E+02,0E+00,2.90984649658203E+02
1E+00,1.98E+03,5.05E+01,1.25E+00,2.91566436767578E+02,0E+00,2.91566436767578E+02
2E+00,1.98E+03,5.05E+01,1.5E+00,2.92394271850586E+02,5.95909233473709E-01,2.92815643310547E+02
1E+00,1.98E+03,5.025E+01,-1.5E+00,2.90337768554688E+02,0E+00,2.90337768554688E+02
1E+00,1.98E+03,5.025E+01,-1.25E+00,2.90539428710938E+02,0E+00,2.90539428710938E+02
1E+00,1.98E+03,5.025E+01,-1E+00,2.90636688232422E+02,0E+00,2.90636688232422E+02
1E+00,1.98E+03,5.025E+01,-7.5E-01,2.90658416748047E+02,0E+00,2.90658416748047E+02
1E+00,1.98E+03,5.025E+01,-5E-01,2.90772094726562E+02,0E+00,2.90772094726562E+02
1E+00,1.98E+03,5.025E+01,-2.5E-01,2.91031524658203E+02,0E+00,2.91031524658203E+02
1E+00,1.98E+03,5.025E+01,0E+00,2.91249542236328E+02,0E+00,2.91249542236328E+02
1E+00,1.98E+03,5.025E+01,2.5E-01,2.91532989501953E+02,0E+00,2.91532989501953E+02
1E+00,1.98E+03,5.025E+01,5E-01,2.91913360595703E+02,0E+00,2.91913360595703E+02
1E+00,1.98E+03,5.025E+01,7.5E-01,2.90957305908203E+02,0E+00,2.90957305908203E+02
1E+00,1.98E+03,5.025E+01,1E+00,2.91516387939453E+02,0E+00,2.91516387939453E+02
2E+00,1.98E+03,5.025E+01,1.25E+00,2.91809768676758E+02,5.15332551315794E-01,2.92174163818359E+02
2E+00,1.98E+03,5.025E+01,1.5E+00,2.92476821899414E+02,2.54483345658354E-01,2.92656768798828E+02
1E+00,1.98E+03,5E+01,-1.5E+00,2.90407196044922E+02,0E+00,2.90407196044922E+02
1E+00,1.98E+03,5E+01,-1.25E+00,2.90554962158203E+02,0E+00,2.90554962158203E+02
1E+00,1.98E+03,5E+01,-1E+00,2.90674041748047E+02,0E+00,2.90674041748047E+02
1E+00,1.98E+03,5E+01,-7.5E-01,2.90498870849609E+02,0E+00,2.90498870849609E+02
1E+00,1.98E+03,5E+01,-5E-01,2.90609130859375E+02,0E+00,2.90609130859375E+02
1E+00,1.98E+03,5E+01,-2.5E-01,2.90637054443359E+02,0E+00,2.90637054443359E+02
1E+00,1.98E+03,5E+01,0E+00,2.90820251464844E+02,0E+00,2.90820251464844E+02
1E+00,1.98E+03,5E+01,2.5E-01,2.91348236083984E+02,0E+00,2.91348236083984E+02
1E+00,1.98E+03,5E+01,5E-01,2.91672302246094E+02,0E+00,2.91672302246094E+02
1E+00,1.98E+03,5E+01,7.5E-01,2.93255065917969E+02,0E+00,2.93255065917969E+02
2E+00,1.98E+03,5E+01,1E+00,2.92037017822266E+02,1.47601635233032E-02,2.92047454833984E+02
3E+00,1.98E+03,5E+01,1.25E+00,2.92849273681641E+02,1.16421321118885E+00,2.94167022705078E+02
3E+00,1.98E+03,5E+01,1.5E+00,2.93748545328776E+02,1.55315905717294E+00,2.95539489746094E+02
3E+00,1.981E+03,5.3E+01,-1.5E+00,2.91890848795573E+02,7.43458591960453E-01,2.92393035888672E+02
3E+00,1.981E+03,5.3E+01,-1.25E+00,2.92323567708333E+02,8.29870532574846E-01,2.92812774658203E+02
3E+00,1.981E+03,5.3E+01,-1E+00,2.9263628133138E+02,8.9299627966954E-01,2.93227508544922E+02
3E+00,1.981E+03,5.3E+01,-7.5E-01,2.92850962320964E+02,1.01277048827606E+00,2.93593322753906E+02
3E+00,1.981E+03,5.3E+01,-5E-01,2.92482767740885E+02,5.80523835309245E-01,2.92819488525391E+02
3E+00,1.981E+03,5.3E+01,-2.5E-01,2.92679809570312E+02,5.80900851489591E-01,2.93057739257812E+02
3E+00,1.981E+03,5.3E+01,0E+00,2.92861185709635E+02,5.72447339730147E-01,2.93306610107422E+02
3E+00,1.981E+03,5.3E+01,2.5E-01,2.91675303141276E+02,4.29713402675399E-01,2.92170043945312E+02
2E+00,1.981E+03,5.3E+01,5E-01,2.90969589233398E+02,3.39764290459662E-01,2.91209838867188E+02
2E+00,1.981E+03,5.3E+01,7.5E-01,2.90668365478516E+02,2.08843366342877E-01,2.90816040039062E+02
2E+00,1.981E+03,5.3E+01,1E+00,2.90427886962891E+02,1.82257808651782E-01,2.90556762695312E+02
2E+00,1.981E+03,5.3E+01,1.25E+00,2.90261871337891E+02,1.86444170820672E-02,2.90275054931641E+02
1E+00,1.981E+03,5.3E+01,1.5E+00,2.90566436767578E+02,0E+00,2.90566436767578E+02
2E+00,1.981E+03,5.275E+01,-1.5E+00,2.92373382568359E+02,3.57653436016414E-01,2.92626281738281E+02
2E+00,1.981E+03,5.275E+01,-1.25E+00,2.92750045776367E+02,4.77871083660159E-01,2.93087951660156E+02
2E+00,1.981E+03,5.275E+01,-1E+00,2.91775268554688E+02,1.47385843368656E-01,2.91879486083984E+02
2E+00,1.981E+03,5.275E+01,-7.5E-01,2.92030029296875E+02,6.02059301608419E-02,2.92072601318359E+02
3E+00,1.981E+03,5.275E+01,-5E-01,2.92410766601562E+02,4.96796705979608E-01,2.92871551513672E+02
3E+00,1.981E+03,5.275E+01,-2.5E-01,2.92656066894531E+02,5.29113425420715E-01,2.93169708251953E+02
3E+00,1.981E+03,5.275E+01,0E+00,2.92927124023438E+02,5.84153449898716E-01,2.93525177001953E+02
3E+00,1.981E+03,5.275E+01,2.5E-01,2.92799031575521E+02,6.28187703753909E-01,2.93506225585938E+02
3E+00,1.981E+03,5.275E+01,5E-01,2.92264231363932E+02,6.56320684700188E-01,2.93017791748047E+02
3E+00,1.981E+03,5.275E+01,7.5E-01,2.92181162516276E+02,7.02317548644289E-01,2.92972686767578E+02
2E+00,1.981E+03,5.275E+01,1E+00,2.91881958007812E+02,5.25453189755018E-01,2.92253509521484E+02
3E+00,1.981E+03,5.275E+01,1.25E+00,2.92206075032552E+02,8.98654127092741E-01,2.93172637939453E+02
3E+00,1.981E+03,5.275E+01,1.5E+00,2.91877655029297E+02,8.46609900303286E-01,2.92820831298828E+02
2E+00,1.981E+03,5.25E+01,-1.5E+00,2.92508148193359E+02,9.09864816954028E-01,2.93151519775391E+02
2E+00,1.981E+03,5.25E+01,-1.25E+00,2.92596649169922E+02,1.05815698615306E+00,2.93344879150391E+02
2E+00,1.981E+03,5.25E+01,-1E+00,2.91599990844727E+02,9.8120560731666E-02,2.91669372558594E+02
2E+00,1.981E+03,5.25E+01,-7.5E-01,2.91852340698242E+02,3.3016155249494E-03,2.91854675292969E+02
2E+00,1.981E+03,5.25E+01,-5E-01,2.92107437133789E+02,3.42030105035607E-02,2.92131622314453E+02
2E+00,1.981E+03,5.25E+01,-2.5E-01,2.92486297607422E+02,7.37145008707656E-02,2.92538421630859E+02
2E+00,1.981E+03,5.25E+01,0E+00,2.92946228027344E+02,1.19591851237056E-01,2.93030792236328E+02
3E+00,1.981E+03,5.25E+01,2.5E-01,2.92624196370443E+02,7.57149422438659E-01,2.93498413085938E+02
2E+00,1.981E+03,5.25E+01,5E-01,2.92950073242188E+02,2.02283293665854E-01,2.93093109130859E+02
2E+00,1.981E+03,5.25E+01,7.5E-01,2.92927337646484E+02,1.2766246696471E-01,2.93017608642578E+02
3E+00,1.981E+03,5.25E+01,1E+00,2.9257123819987E+02,9.28768718404852E-01,2.93627899169922E+02
3E+00,1.981E+03,5.25E+01,1.25E+00,2.92803375244141E+02,9.25041947750742E-01,2.93866729736328E+02
3E+00,1.981E+03,5.25E+01,1.5E+00,2.92176910400391E+02,8.28302607294249E-01,2.93133331298828E+02
2E+00,1.981E+03,5.225E+01,-1.5E+00,2.92459030151367E+02,1.31535930930255E+00,2.93389129638672E+02
2E+00,1.981E+03,5.225E+01,-1.25E+00,2.92535003662109E+02,1.44606444155496E+00,2.93557525634766E+02
2E+00,1.981E+03,5.225E+01,-1E+00,2.91591888427734E+02,8.3813560123552E-02,2.91651153564453E+02
2E+00,1.981E+03,5.225E+01,-7.5E-01,2.91917404174805E+02,7.25276456166988E-02,2.91968688964844E+02
2E+00,1.981E+03,5.225E+01,-5E-01,2.92202896118164E+02,1.13959683576848E-01,2.92283477783203E+02
2E+00,1.981E+03,5.225E+01,-2.5E-01,2.92608642578125E+02,1.5688068540119E-01,2.92719573974609E+02
2E+00,1.981E+03,5.225E+01,0E+00,2.92696533203125E+02,2.00384325259347E-01,2.92838226318359E+02
2E+00,1.981E+03,5.225E+01,2.5E-01,2.92749725341797E+02,1.89637890413433E-01,2.92883819580078E+02
2E+00,1.981E+03,5.225E+01,5E-01,2.92757736206055E+02,1.63678129129027E-01,2.92873474121094E+02
3E+00,1.981E+03,5.225E+01,7.5E-01,2.92449401855469E+02,9.02379280377518E-01,2.93489288330078E+02
3E+00,1.981E+03,5.225E+01,1E+00,2.92570810953776E+02,9.3757798810933E-01,2.93652862548828E+02
3E+00,1.981E+03,5.225E+01,1.25E+00,2.92741017659505E+02,9.56805666949344E-01,2.93838989257812E+02
3E+00,1.981E+03,5.225E+01,1.5E+00,2.92140228271484E+02,8.72418036344399E-01,2.93117218017578E+02
1E+00,1.981E+03,5.2E+01,-1.5E+00,2.91716583251953E+02,0E+00,2.91716583251953E+02
1E+00,1.981E+03,5.2E+01,-1.25E+00,2.91769256591797E+02,0E+00,2.91769256591797E+02
2E+00,1.981E+03,5.2E+01,-1E+00,2.91691619873047E+02,1.08845416391142E-01,2.91768585205078E+02
2E+00,1.981E+03,5.2E+01,-7.5E-01,2.92028533935547E+02,1.14930746966539E-01,2.92109802246094E+02
2E+00,1.981E+03,5.2E+01,-5E-01,2.92239440917969E+02,1.53428015571178E-01,2.92347930908203E+02
2E+00,1.981E+03,5.2E+01,-2.5E-01,2.92332290649414E+02,1.91860546616504E-01,2.92467956542969E+02
2E+00,1.981E+03,5.2E+01,0E+00,2.92472259521484E+02,1.53212223706802E-01,2.92580596923828E+02
2E+00,1.981E+03,5.2E+01,2.5E-01,2.92591445922852E+02,2.80313631824135E-02,2.92611267089844E+02
3E+00,1.981E+03,5.2E+01,5E-01,2.92586883544922E+02,7.8275162151742E-01,2.93469757080078E+02
3E+00,1.981E+03,5.2E+01,7.5E-01,2.92618347167969E+02,8.71213801519132E-01,2.93603485107422E+02
2E+00,1.981E+03,5.2E+01,1E+00,2.92602920532227E+02,7.59436308297674E-01,2.93139923095703E+02
2E+00,1.981E+03,5.2E+01,1.25E+00,2.92527191162109E+02,6.78018037868693E-01,2.93006622314453E+02
2E+00,1.981E+03,5.2E+01,1.5E+00,2.92217147827148E+02,6.66041589395837E-01,2.92688110351562E+02
2E+00,1.981E+03,5.175E+01,-1.5E+00,2.91930725097656E+02,4.55709259188767E-01,2.92252960205078E+02
2E+00,1.981E+03,5.175E+01,-1.25E+00,2.92162368774414E+02,3.45763304289308E-01,2.92406860351562E+02
2E+00,1.981E+03,5.175E+01,-1E+00,2.91856979370117E+02,1.67173957331915E-01,2.91975189208984E+02
2E+00,1.981E+03,5.175E+01,-7.5E-01,2.9210758972168E+02,1.11068072594213E-01,2.92186126708984E+02
2E+00,1.981E+03,5.175E+01,-5E-01,2.92216567993164E+02,1.41106300115321E-01,2.92316345214844E+02
2E+00,1.981E+03,5.175E+01,-2.5E-01,2.92355392456055E+02,1.076154027642E-01,2.92431488037109E+02
2E+00,1.981E+03,5.175E+01,0E+00,2.92546035766602E+02,6.06159347031559E-02,2.92588897705078E+02
2E+00,1.981E+03,5.175E+01,2.5E-01,2.92387634277344E+02,9.17115423597054E-02,2.92452484130859E+02
2E+00,1.981E+03,5.175E+01,5E-01,2.92321899414062E+02,2.13763420850645E-01,2.92473052978516E+02
2E+00,1.981E+03,5.175E+01,7.5E-01,2.92975524902344E+02,5.76984286967954E-01,2.93383514404297E+02
2E+00,1.981E+03,5.175E+01,1E+00,2.92665954589844E+02,6.3990919461993E-01,2.93118438720703E+02
2E+00,1.981E+03,5.175E+01,1.25E+00,2.91857192993164E+02,3.57157114728349E-01,2.92109741210938E+02
2E+00,1.981E+03,5.175E+01,1.5E+00,2.91372665405273E+02,1.82344125397532E-02,2.91385559082031E+02
2E+00,1.981E+03,5.15E+01,-1.5E+00,2.92120834350586E+02,4.4668915925785E-03,2.92123992919922E+02
2E+00,1.981E+03,5.15E+01,-1.25E+00,2.91675628662109E+02,2.72199857723606E-01,2.91868103027344E+02
2E+00,1.981E+03,5.15E+01,-1E+00,2.92053680419922E+02,2.13677104104895E-01,2.92204772949219E+02
2E+00,1.981E+03,5.15E+01,-7.5E-01,2.92302780151367E+02,1.51075884249482E-01,2.92409606933594E+02
2E+00,1.981E+03,5.15E+01,-5E-01,2.92432632446289E+02,1.93932148514511E-01,2.92569763183594E+02
2E+00,1.981E+03,5.15E+01,-2.5E-01,2.92604431152344E+02,1.29949860727093E-01,2.92696319580078E+02
2E+00,1.981E+03,5.15E+01,0E+00,2.92820449829102E+02,9.30710311052728E-02,2.92886260986328E+02
2E+00,1.981E+03,5.15E+01,2.5E-01,2.92459777832031E+02,5.63216766020779E-02,2.92499603271484E+02
2E+00,1.981E+03,5.15E+01,5E-01,2.92433197021484E+02,8.11377410052923E-02,2.92490570068359E+02
2E+00,1.981E+03,5.15E+01,7.5E-01,2.92502304077148E+02,3.09726062938553E-01,2.92721313476562E+02
2E+00,1.981E+03,5.15E+01,1E+00,2.92257110595703E+02,3.91791708960662E-01,2.92534149169922E+02
2E+00,1.981E+03,5.15E+01,1.25E+00,2.92173202514648E+02,3.91338546045472E-01,2.92449920654297E+02
2E+00,1.981E+03,5.15E+01,1.5E+00,2.9148274230957E+02,7.28729125997E-02,2.91534271240234E+02
3E+00,1.981E+03,5.125E+01,-1.5E+00,2.91630971272786E+02,9.22226483883636E-02,2.91702392578125E+02
3E+00,1.981E+03,5.125E+01,-1.25E+00,2.91716227213542E+02,1.10901795661481E-01,2.91826019287109E+02
3E+00,1.981E+03,5.125E+01,-1E+00,2.91810974121094E+02,8.39590156326699E-02,2.91897613525391E+02
2E+00,1.981E+03,5.125E+01,-7.5E-01,2.92511642456055E+02,3.43778019137051E-01,2.92754730224609E+02
2E+00,1.981E+03,5.125E+01,-5E-01,2.92777465820312E+02,3.17257199005268E-01,2.93001800537109E+02
2E+00,1.981E+03,5.125E+01,-2.5E-01,2.9291276550293E+02,2.33983118542655E-01,2.93078216552734E+02
2E+00,1.981E+03,5.125E+01,0E+00,2.93015319824219E+02,1.54463816520181E-01,2.93124542236328E+02
2E+00,1.981E+03,5.125E+01,2.5E-01,2.93092864990234E+02,1.82300967024657E-01,2.93221771240234E+02
2E+00,1.981E+03,5.125E+01,5E-01,2.93170745849609E+02,2.03146461123357E-01,2.93314392089844E+02
2E+00,1.981E+03,5.125E+01,7.5E-01,2.93307250976562E+02,2.07462298410872E-01,2.93453948974609E+02
2E+00,1.981E+03,5.125E+01,1E+00,2.92658172607422E+02,2.10353909393508E-01,2.92806915283203E+02
2E+00,1.981E+03,5.125E+01,1.25E+00,2.92157028198242E+02,3.18185104022084E-01,2.92382019042969E+02
2E+00,1.981E+03,5.125E+01,1.5E+00,2.91671691894531E+02,1.32064620997976E-02,2.91681030273438E+02
3E+00,1.981E+03,5.1E+01,-1.5E+00,2.9197124226888E+02,2.6411013091339E-01,2.92160888671875E+02
3E+00,1.981E+03,5.1E+01,-1.25E+00,2.92157470703125E+02,2.09906551059446E-01,2.92292236328125E+02
3E+00,1.981E+03,5.1E+01,-1E+00,2.91935516357422E+02,3.12382383862633E-01,2.92290374755859E+02
2E+00,1.981E+03,5.1E+01,-7.5E-01,2.92269500732422E+02,1.50277454351291E-01,2.92375762939453E+02
2E+00,1.981E+03,5.1E+01,-5E-01,2.92576751708984E+02,1.61498631298832E-01,2.92690948486328E+02
2E+00,1.981E+03,5.1E+01,-2.5E-01,2.92781463623047E+02,1.96629546819208E-01,2.92920501708984E+02
2E+00,1.981E+03,5.1E+01,0E+00,2.92999725341797E+02,2.25890923628564E-01,2.93159454345703E+02
2E+00,1.981E+03,5.1E+01,2.5E-01,2.93171798706055E+02,2.49520132777711E-01,2.93348236083984E+02
2E+00,1.981E+03,5.1E+01,5E-01,2.93313812255859E+02,3.10049750735117E-01,2.93533050537109E+02
2E+00,1.981E+03,5.1E+01,7.5E-01,2.93388229370117E+02,4.48005489630552E-01,2.93705017089844E+02
2E+00,1.981E+03,5.1E+01,1E+00,2.92058959960938E+02,2.70300889317099E-01,2.92250091552734E+02
1E+00,1.981E+03,5.1E+01,1.25E+00,2.90975158691406E+02,0E+00,2.90975158691406E+02
2E+00,1.981E+03,5.1E+01,1.5E+00,2.91078063964844E+02,1.53643807435554E-02,2.91088928222656E+02
4E+00,1.981E+03,5.075E+01,-1.5E+00,2.92064102172852E+02,3.23319949662648E-01,2.9242138671875E+02
3E+00,1.981E+03,5.075E+01,-1.25E+00,2.92172403971354E+02,2.19306107658412E-01,2.92339508056641E+02
3E+00,1.981E+03,5.075E+01,-1E+00,2.91791361490885E+02,3.17737170738556E-01,2.92125396728516E+02
2E+00,1.981E+03,5.075E+01,-7.5E-01,2.91559265136719E+02,4.70987323186572E-01,2.91892303466797E+02
2E+00,1.981E+03,5.075E+01,-5E-01,2.91341735839844E+02,3.37843742866717E-01,2.91580627441406E+02
2E+00,1.981E+03,5.075E+01,-2.5E-01,2.91140930175781E+02,2.96239071415067E-01,2.91350402832031E+02
2E+00,1.981E+03,5.075E+01,0E+00,2.90979309082031E+02,3.01763343143087E-01,2.91192687988281E+02
2E+00,1.981E+03,5.075E+01,2.5E-01,2.91032531738281E+02,3.80958957368997E-01,2.91301910400391E+02
2E+00,1.981E+03,5.075E+01,5E-01,2.91072814941406E+02,4.46430209020608E-01,2.91388488769531E+02
2E+00,1.981E+03,5.075E+01,7.5E-01,2.91085845947266E+02,4.59550354374656E-01,2.91410797119141E+02
2E+00,1.981E+03,5.075E+01,1E+00,2.91007049560547E+02,2.27876208780821E-01,2.91168182373047E+02
2E+00,1.981E+03,5.075E+01,1.25E+00,2.91182723999023E+02,1.29065114083152E-01,2.91273986816406E+02
3E+00,1.981E+03,5.075E+01,1.5E+00,2.9245351155599E+02,9.72810096491395E-01,2.93477935791016E+02
4E+00,1.981E+03,5.05E+01,-1.5E+00,2.91031318664551E+02,1.42344137727141E-01,2.912060546875E+02
4E+00,1.981E+03,5.05E+01,-1.25E+00,2.91289688110352E+02,2.67257258467235E-01,2.91531402587891E+02
3E+00,1.981E+03,5.05E+01,-1E+00,2.90853830973307E+02,2.13263834893229E-01,2.91095123291016E+02
2E+00,1.981E+03,5.05E+01,-7.5E-01,2.90716781616211E+02,9.505631625753E-02,2.90783996582031E+02
2E+00,1.981E+03,5.05E+01,-5E-01,2.90606231689453E+02,1.1376547089891E-01,2.90686676025391E+02
2E+00,1.981E+03,5.05E+01,-2.5E-01,2.90818222045898E+02,3.42914851679548E-01,2.91060699462891E+02
2E+00,1.981E+03,5.05E+01,0E+00,2.90832214355469E+02,4.22218361837646E-01,2.91130767822266E+02
2E+00,1.981E+03,5.05E+01,2.5E-01,2.90792022705078E+02,3.98524415129186E-01,2.91073822021484E+02
1E+00,1.981E+03,5.05E+01,5E-01,2.90784729003906E+02,0E+00,2.90784729003906E+02
1E+00,1.981E+03,5.05E+01,7.5E-01,2.90809295654297E+02,0E+00,2.90809295654297E+02
2E+00,1.981E+03,5.05E+01,1E+00,2.91132873535156E+02,2.40996354134868E-01,2.91303283691406E+02
2E+00,1.981E+03,5.05E+01,1.25E+00,2.91724258422852E+02,1.49737974690352E-01,2.91830139160156E+02
3E+00,1.981E+03,5.05E+01,1.5E+00,2.93190775553385E+02,1.1641781938001E+00,2.94420227050781E+02
4E+00,1.981E+03,5.025E+01,-1.5E+00,2.90688377380371E+02,1.00519004869591E-01,2.90810150146484E+02
4E+00,1.981E+03,5.025E+01,-1.25E+00,2.9072924041748E+02,1.22319552923753E-01,2.90854156494141E+02
4E+00,1.981E+03,5.025E+01,-1E+00,2.90763710021973E+02,1.0984967853965E-01,2.90863372802734E+02
4E+00,1.981E+03,5.025E+01,-7.5E-01,2.90579597473145E+02,1.17228525649631E-01,2.90729156494141E+02
3E+00,1.981E+03,5.025E+01,-5E-01,2.90653696695964E+02,7.57822767496194E-02,2.90733978271484E+02
2E+00,1.981E+03,5.025E+01,-2.5E-01,2.90958572387695E+02,4.85121690303185E-01,2.91301605224609E+02
2E+00,1.981E+03,5.025E+01,0E+00,2.90943435668945E+02,5.18957854637307E-01,2.91310394287109E+02
1E+00,1.981E+03,5.025E+01,2.5E-01,2.90699279785156E+02,0E+00,2.90699279785156E+02
1E+00,1.981E+03,5.025E+01,5E-01,2.90884002685547E+02,0E+00,2.90884002685547E+02
1E+00,1.981E+03,5.025E+01,7.5E-01,2.91176483154297E+02,0E+00,2.91176483154297E+02
2E+00,1.981E+03,5.025E+01,1E+00,2.91502868652344E+02,1.9848535685284E-01,2.91643218994141E+02
2E+00,1.981E+03,5.025E+01,1.25E+00,2.92112121582031E+02,1.04831687713753E-01,2.92186248779297E+02
3E+00,1.981E+03,5.025E+01,1.5E+00,2.93507517496745E+02,1.09002384682567E+00,2.94710174560547E+02
4E+00,1.981E+03,5E+01,-1.5E+00,2.90568252563477E+02,1.04104727469709E-01,2.90662017822266E+02
2E+00,1.981E+03,5E+01,-1.25E+00,2.90556518554688E+02,1.13981262763286E-01,2.90637115478516E+02
2E+00,1.981E+03,5E+01,-1E+00,2.90608184814453E+02,6.5514410024486E-02,2.90654510498047E+02
